img_1,img_2,label,dir,x1,x2,y1,y2,cx,cy
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,329,425,329,425,376,376
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,329,425,376,472,376,423
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,0,96,423,47
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,47,143,423,94
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,94,190,423,141
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,141,237,423,188
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,188,284,423,235
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,235,331,423,282
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,282,378,423,329
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,329,425,423,376
8.jpg,9.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-9-annotation-9-by-1-tag-deforest-0.png,10001_0,376,472,376,472,423,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,0,96,47,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,47,143,47,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,94,190,47,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,141,237,47,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,188,284,47,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,235,331,47,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,282,378,47,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,329,425,47,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,0,96,376,472,47,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,0,96,94,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,47,143,94,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,94,190,94,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,141,237,94,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,188,284,94,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,235,331,94,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,282,378,94,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,329,425,94,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,47,143,376,472,94,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,0,96,141,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,47,143,141,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,94,190,141,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,141,237,141,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,188,284,141,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,235,331,141,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,282,378,141,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,329,425,141,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,94,190,376,472,141,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,0,96,188,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,47,143,188,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,94,190,188,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,141,237,188,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,188,284,188,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,235,331,188,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,282,378,188,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,329,425,188,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,141,237,376,472,188,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,0,96,235,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,47,143,235,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,94,190,235,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,141,237,235,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,188,284,235,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,235,331,235,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,282,378,235,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,329,425,235,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,188,284,376,472,235,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,0,96,282,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,47,143,282,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,94,190,282,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,141,237,282,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,188,284,282,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,235,331,282,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,282,378,282,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,329,425,282,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,235,331,376,472,282,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,0,96,329,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,47,143,329,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,94,190,329,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,141,237,329,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,188,284,329,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,235,331,329,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,282,378,329,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,329,425,329,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,282,378,376,472,329,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,0,96,376,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,47,143,376,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,94,190,376,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,141,237,376,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,188,284,376,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,235,331,376,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,282,378,376,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,329,425,376,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,329,425,376,472,376,423
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,0,96,423,47
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,47,143,423,94
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,94,190,423,141
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,141,237,423,188
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,188,284,423,235
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,235,331,423,282
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,282,378,423,329
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,329,425,423,376
9.jpg,10.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-10-annotation-10-by-1-tag-deforest-0.png,10001_0,376,472,376,472,423,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,0,96,47,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,47,143,47,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,94,190,47,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,141,237,47,188
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,188,284,47,235
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,235,331,47,282
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,282,378,47,329
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,329,425,47,376
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,0,96,376,472,47,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,0,96,94,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,47,143,94,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,94,190,94,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,141,237,94,188
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,188,284,94,235
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,235,331,94,282
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,282,378,94,329
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,329,425,94,376
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,47,143,376,472,94,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,0,96,141,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,47,143,141,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,94,190,141,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,141,237,141,188
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,188,284,141,235
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,235,331,141,282
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,282,378,141,329
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,329,425,141,376
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,94,190,376,472,141,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,0,96,188,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,47,143,188,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,94,190,188,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,141,237,188,188
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,188,284,188,235
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,235,331,188,282
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,282,378,188,329
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,329,425,188,376
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,141,237,376,472,188,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,0,96,235,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,47,143,235,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,94,190,235,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,141,237,235,188
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,188,284,235,235
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,235,331,235,282
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,282,378,235,329
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,329,425,235,376
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,188,284,376,472,235,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,0,96,282,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,47,143,282,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,94,190,282,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,141,237,282,188
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,188,284,282,235
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,235,331,282,282
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,282,378,282,329
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,329,425,282,376
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,235,331,376,472,282,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,0,96,329,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,47,143,329,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,94,190,329,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,141,237,329,188
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,188,284,329,235
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,235,331,329,282
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,282,378,329,329
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,329,425,329,376
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,282,378,376,472,329,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,0,96,376,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,47,143,376,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,94,190,376,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,141,237,376,188
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,188,284,376,235
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,235,331,376,282
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,282,378,376,329
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,329,425,376,376
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,329,425,376,472,376,423
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,376,472,0,96,423,47
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,376,472,47,143,423,94
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,376,472,94,190,423,141
10.jpg,11.jpg,10001_0\project-4-at-2023-11-10-23-07-d613f6c0\task-11-annotation-11-by-1-tag-deforest-0.png,10001_0,376,472,141,237,423,188
