img_1,img_2,label,dir,x1,x2,y1,y2,cx,cy
1.jpg,2.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-72-annotation-65-by-1-tag-deforest-0.png,10002_2,252,380,315,443,315,378
1.jpg,2.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-72-annotation-65-by-1-tag-deforest-0.png,10002_2,315,443,0,128,378,63
1.jpg,2.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-72-annotation-65-by-1-tag-deforest-0.png,10002_2,315,443,63,191,378,126
1.jpg,2.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-72-annotation-65-by-1-tag-deforest-0.png,10002_2,315,443,126,254,378,189
1.jpg,2.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-72-annotation-65-by-1-tag-deforest-0.png,10002_2,315,443,189,317,378,252
1.jpg,2.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-72-annotation-65-by-1-tag-deforest-0.png,10002_2,315,443,252,380,378,315
1.jpg,2.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-72-annotation-65-by-1-tag-deforest-0.png,10002_2,315,443,315,443,378,378
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,0,128,0,128,63,63
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,0,128,63,191,63,126
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,0,128,126,254,63,189
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,0,128,189,317,63,252
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,0,128,252,380,63,315
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,0,128,315,443,63,378
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,63,191,0,128,126,63
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,63,191,63,191,126,126
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,63,191,126,254,126,189
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,63,191,189,317,126,252
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,63,191,252,380,126,315
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,63,191,315,443,126,378
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,126,254,0,128,189,63
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,126,254,63,191,189,126
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,126,254,126,254,189,189
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,126,254,189,317,189,252
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,126,254,252,380,189,315
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,126,254,315,443,189,378
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,189,317,0,128,252,63
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,189,317,63,191,252,126
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,189,317,126,254,252,189
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,189,317,189,317,252,252
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,189,317,252,380,252,315
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,189,317,315,443,252,378
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,252,380,0,128,315,63
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,252,380,63,191,315,126
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,252,380,126,254,315,189
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,252,380,189,317,315,252
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,252,380,252,380,315,315
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,252,380,315,443,315,378
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,315,443,0,128,378,63
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,315,443,63,191,378,126
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,315,443,126,254,378,189
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,315,443,189,317,378,252
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,315,443,252,380,378,315
2.jpg,3.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-73-annotation-66-by-1-tag-deforest-0.png,10002_2,315,443,315,443,378,378
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,0,128,0,128,63,63
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,0,128,63,191,63,126
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,0,128,126,254,63,189
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,0,128,189,317,63,252
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,0,128,252,380,63,315
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,0,128,315,443,63,378
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,63,191,0,128,126,63
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,63,191,63,191,126,126
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,63,191,126,254,126,189
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,63,191,189,317,126,252
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,63,191,252,380,126,315
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,63,191,315,443,126,378
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,126,254,0,128,189,63
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,126,254,63,191,189,126
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,126,254,126,254,189,189
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,126,254,189,317,189,252
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,126,254,252,380,189,315
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,126,254,315,443,189,378
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,189,317,0,128,252,63
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,189,317,63,191,252,126
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,189,317,126,254,252,189
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,189,317,189,317,252,252
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,189,317,252,380,252,315
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,189,317,315,443,252,378
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,252,380,0,128,315,63
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,252,380,63,191,315,126
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,252,380,126,254,315,189
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,252,380,189,317,315,252
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,252,380,252,380,315,315
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,252,380,315,443,315,378
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,315,443,0,128,378,63
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,315,443,63,191,378,126
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,315,443,126,254,378,189
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,315,443,189,317,378,252
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,315,443,252,380,378,315
3.jpg,4.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-74-annotation-67-by-1-tag-deforest-0.png,10002_2,315,443,315,443,378,378
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,0,128,0,128,63,63
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,0,128,63,191,63,126
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,0,128,126,254,63,189
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,0,128,189,317,63,252
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,0,128,252,380,63,315
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,0,128,315,443,63,378
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,63,191,0,128,126,63
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,63,191,63,191,126,126
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,63,191,126,254,126,189
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,63,191,189,317,126,252
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,63,191,252,380,126,315
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,63,191,315,443,126,378
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,126,254,0,128,189,63
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,126,254,63,191,189,126
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,126,254,126,254,189,189
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,126,254,189,317,189,252
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,126,254,252,380,189,315
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,126,254,315,443,189,378
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,189,317,0,128,252,63
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,189,317,63,191,252,126
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,189,317,126,254,252,189
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,189,317,189,317,252,252
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,189,317,252,380,252,315
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,189,317,315,443,252,378
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,252,380,0,128,315,63
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,252,380,63,191,315,126
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,252,380,126,254,315,189
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,252,380,189,317,315,252
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,252,380,252,380,315,315
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,252,380,315,443,315,378
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,315,443,0,128,378,63
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,315,443,63,191,378,126
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,315,443,126,254,378,189
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,315,443,189,317,378,252
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,315,443,252,380,378,315
4.jpg,6.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-76-annotation-68-by-1-tag-deforest-0.png,10002_2,315,443,315,443,378,378
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,0,128,0,128,63,63
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,0,128,63,191,63,126
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,0,128,126,254,63,189
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,0,128,189,317,63,252
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,0,128,252,380,63,315
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,0,128,315,443,63,378
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,63,191,0,128,126,63
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,63,191,63,191,126,126
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,63,191,126,254,126,189
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,63,191,189,317,126,252
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,63,191,252,380,126,315
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,63,191,315,443,126,378
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,126,254,0,128,189,63
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,126,254,63,191,189,126
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,126,254,126,254,189,189
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,126,254,189,317,189,252
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,126,254,252,380,189,315
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,126,254,315,443,189,378
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,189,317,0,128,252,63
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,189,317,63,191,252,126
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,189,317,126,254,252,189
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,189,317,189,317,252,252
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,189,317,252,380,252,315
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,189,317,315,443,252,378
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,252,380,0,128,315,63
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,252,380,63,191,315,126
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,252,380,126,254,315,189
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,252,380,189,317,315,252
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,252,380,252,380,315,315
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,252,380,315,443,315,378
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,315,443,0,128,378,63
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,315,443,63,191,378,126
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,315,443,126,254,378,189
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,315,443,189,317,378,252
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,315,443,252,380,378,315
6.jpg,7.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-77-annotation-69-by-1-tag-deforest-0.png,10002_2,315,443,315,443,378,378
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,0,128,0,128,63,63
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,0,128,63,191,63,126
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,0,128,126,254,63,189
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,0,128,189,317,63,252
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,0,128,252,380,63,315
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,0,128,315,443,63,378
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,63,191,0,128,126,63
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,63,191,63,191,126,126
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,63,191,126,254,126,189
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,63,191,189,317,126,252
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,63,191,252,380,126,315
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,63,191,315,443,126,378
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,126,254,0,128,189,63
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,126,254,63,191,189,126
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,126,254,126,254,189,189
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,126,254,189,317,189,252
8.jpg,10.jpg,10002_2\project-7-at-2023-11-11-12-09-4cd70db5\task-79-annotation-71-by-1-tag-deforest-0.png,10002_2,126,254,252,380,189,315
